x_corr,y_corr,town,county,state,county number
3389.278,6524.284, Pinecroft , Placer , CA,31
3858.7374,6758.1794, Rainbow , Placer , CA,31
3812.9085,6446.2358, Ramsey Crossing , Placer , CA,31
3489.5593,6605.1183, Secret Town , Placer , CA,31
3417.6121,6565.9507, Shady Glen , Placer , CA,31
3767.3515,6422.0683, Zuver , Placer , CA,31
3290.3869,6344.5641, Auburn , Placer , CA,31
3319.8321,6389.841, Bowman , Placer , CA,31
4225.9769,6521.2393, Chambers Lodge , Placer , CA,31
3055.1017,6355.9521, Clayton , Placer , CA,31
3349.833,6417.3405, Clipper Gap , Placer , CA,31
4074.855,6747.6265, Eder , Placer , CA,31
3694.5648,6744.8437, Emigrant Gap , Placer , CA,31
3203.9965,6212.0667, Hidden Valley , Placer , CA,31
4207.9197,6556.7947, Idlewild , Placer , CA,31
3119.2694,6419.0066, Kilaga Springs , Placer , CA,31
3742.6264,6559.2896, Last Chance , Placer , CA,31
3345.3883,6449.0066, Meadow Vista , Placer , CA,31
3625.9579,6490.9543, Michigan Bluff , Placer , CA,31
3233.9964,6322.0645, Newcastle , Placer , CA,31
3243.7188,6339.0086, Ophir , Placer , CA,31
4189.0285,6612.6277, Rampart , Placer , CA,31
3079.2711,6200.1222, Roseville , Placer , CA,31
4228.4739,6620.1278, Tahoe City , Placer , CA,31
4014.021,6700.9594, The Cedars , Placer , CA,31
3515.6753,6445.953, Todd Valley , Placer , CA,31
3904.2943,6759.5689, Troy , Placer , CA,31
3152.6047,6348.4527, Virginiatown , Placer , CA,31
3719.2908,6622.9001, Westville , Placer , CA,31
3060.3806,6281.5093, Whitney , Placer , CA,31
3859.298,6488.7365, Goggins , Placer , CA,31
3895.1331,6459.5704, Gilberts , Placer , CA,31
4035.1313,6764.2926, Donner , Placer , CA,31
4174.5794,6763.1829, Ponderosa Palisades , Placer , CA,31
4139.5822,6626.5164, Alpine Meadows , Placer , CA,31
3578.7343,6456.5092, Four Acres , Placer , CA,31
3622.3423,6648.1764, Rawhide , Placer , CA,31
4042.0775,6695.1263, Soda Springs , Placer , CA,31
4217.6407,6607.0723, Comstock Acres , Placer , CA,31
4352.0864,6685.9612, Brockway Vista , Placer , CA,31
4267.3635,6635.9612, Dollar Point , Placer , CA,31
3274.5528,6385.9522, Golden Chain Mobile Home Park , Placer , CA,31
4303.7512,6703.1832, Kingswood Estates , Placer , CA,31
4274.8628,6663.7388, Ridgewood , Placer , CA,31
4334.8636,6690.4055, Wood Vista , Placer , CA,31
3254.553,6263.1768, Lakeshore , Placer , CA,31
3370.944,6504.5617, Eden Valley , Placer , CA,31
3295.3739,7468.166, Twain , Plumas , CA,32
3261.7617,7466.4986, Virgilia , Plumas , CA,32
3193.1474,7665.3844, Almanor , Plumas , CA,32
3188.9843,7147.8871, Cascade , Plumas , CA,32
3383.1564,7130.1133, La Porte , Plumas , CA,32
3122.5901,7595.6614, Longville , Plumas , CA,32
3210.6479,7656.7737, Prattville , Plumas , CA,32
3420.1006,7384.835, Quincy , Plumas , CA,32
3118.1454,7453.9958, Belden , Plumas , CA,32
3192.594,7323.4422, Bucks Lodge , Plumas , CA,32
3135.3672,7754.2723, Chester , Plumas , CA,32
4227.6289,7245.6817, Chilcoot , Plumas , CA,32
3787.0599,7191.2315, Clio , Plumas , CA,32
3456.4888,7544.5566, Crescent Mills , Plumas , CA,32
3403.4324,7504.834, Indian Falls , Plumas , CA,32
3406.2107,7462.89, Keddie , Plumas , CA,32
3430.9328,7524.8341, Moccasin , Plumas , CA,32
3372.3208,7485.9451, Paxton , Plumas , CA,32
4189.0167,7252.3477, Vinton , Plumas , CA,32
3988.4545,7268.1786, Beckwourth , Plumas , CA,32
3750.6693,7229.0082, Blairsden , Plumas , CA,32
3063.1466,7243.4402, Buckeye , Plumas , CA,32
3294.5392,7619.8311, Canyondam , Plumas , CA,32
3209.5373,7528.4415, Caribou , Plumas , CA,32
3443.9901,7392.0575, Cedar Mill , Plumas , CA,32
3675.6653,7308.1725, Cromberg , Plumas , CA,32
3869.2838,7256.7883, Delleker , Plumas , CA,32
2962.8572,7892.3261, Drakesbad , Plumas , CA,32
3469.2687,7382.0578, East Quincy , Plumas , CA,32
3794.8359,7319.0084, Five Points , Plumas , CA,32
3789.557,7377.0635, Gate Place , Plumas , CA,32
3613.4373,7490.9473, Genesee , Plumas , CA,32
3416.2095,7587.6113, Greenville , Plumas , CA,32
4012.3443,7258.7344, Hawley , Plumas , CA,32
3671.7785,7208.729, Johnsville , Plumas , CA,32
3137.035,7457.3295, Haven , Plumas , CA,32
3845.9498,7241.5101, Mabie , Plumas , CA,32
3529.5481,7374.0028, Massack , Plumas , CA,32
3306.4861,7377.6111, Meadow Valley , Plumas , CA,32
3048.1457,7271.7732, Palmetto , Plumas , CA,32
3898.1736,7258.4554, Portola , Plumas , CA,32
3468.9905,7411.2242, Quincy Junction , Plumas , CA,32
3014.2549,7350.6614, Rock Creek , Plumas , CA,32
3282.595,7558.4427, Seneca , Plumas , CA,32
3639.8306,7314.5605, Sloat , Plumas , CA,32
3000.3657,7336.2167, Merlin , Plumas , CA,32
3310.0972,7398.7222, Spanish Ranch , Plumas , CA,32
3581.2169,7342.8926, Spring Garden , Plumas , CA,32
3527.6018,7523.4464, Taylorsville , Plumas , CA,32
3058.7001,7385.9396, Tobin , Plumas , CA,32
3333.4308,7466.7779, Hot Springs , Plumas , CA,32
3697.0557,7270.9512, Two Rivers , Plumas , CA,32
3162.869,7684.2725, Lake Almanor West , Plumas , CA,32
3275.9266,7722.8857, Hamilton Branch , Plumas , CA,32
3221.762,7292.3317, Paulson Place , Plumas , CA,32
3088.4229,7407.6066, Rodgers Flat , Plumas , CA,32
3737.6132,7238.4524, Feather River Inn , Plumas , CA,32
3290.0941,7684.5526, East Shore , Plumas , CA,32
3616.4955,7352.3373, Greenhorn , Plumas , CA,32
3870.3952,7236.2329, Iron Horse , Plumas , CA,32
3888.4503,7320.677, Lake Davis , Plumas , CA,32
3788.726,7228.7312, Mohawk Vista , Plumas , CA,32
3816.2278,7168.4545, Whitehawk , Plumas , CA,32
3390.121,7162.4917, Little Grass Valley , Plumas , CA,32
3237.533,7738.8427, Foxwood , Plumas , CA,32
3217.488,7701.3117, Lake Almanor Peninsula , Plumas , CA,32
3716.577,7237.7287,32Eureka , Plumas , CA,32
6920.8416,1368.292, Arlington , Riverside , CA,33
8645.8975,1108.852, Chiriaco Summit , Riverside , CA,33
8965.0718,1160.5178, Desert Center , Riverside , CA,33
7088.6252,1368.2936, Edgemont , Riverside , CA,33
8732.844,1152.7393, Hayfield , Riverside , CA,33
9600.924,1248.8515, Inca , Riverside , CA,33
6880.8398,1392.18, La46Heights , Riverside , CA,33
7221.6883,1286.3505, Lakeview Hot Springs , Riverside , CA,33
7112.2374,1348.0163, March Field , Riverside , CA,33
6876.396,1343.0143, May , Riverside , CA,33
7209.4644,1365.5158, Moreno , Riverside , CA,33
8268.3848,913.8617, Oasis , Riverside , CA,33
7629.4806,1208.5743, Pine Cove , Riverside , CA,33
9711.2085,973.3031, Ripley , Riverside , CA,33
8186.1604,1090.2447, Sandy Korner , Riverside , CA,33
7683.0948,1338.0147, Snow Creek , Riverside , CA,33
8227.8285,1088.3, Thermal , Riverside , CA,33
8135.8812,1279.1267, Indio Hills , Riverside , CA,33
7355.3073,1180.2418, Egan , Riverside , CA,33
7821.7082,1349.9585, Garnet , Riverside , CA,33
7309.1914,1400.7926, Hinda , Riverside , CA,33
7220.8561,1176.3527, Menifee , Riverside , CA,33
8088.9354,1199.4086, Myoma , Riverside , CA,33
7453.3637,912.1962, Radec , Riverside , CA,33
7923.9315,1285.5165, Rimlon , Riverside , CA,33
7006.1214,1433.2917,33Junction , Riverside , CA,33
9572.0334,1326.0722, Styx , Riverside , CA,33
7948.9308,1046.3585, Taylor , Riverside , CA,33
7113.3493,1296.3504, Val Verde , Riverside , CA,33
7502.2535,890.8081, Aguanga , Riverside , CA,33
7693.6471,1003.0267, Anza , Riverside , CA,33
7623.3678,988.8605, Cahuilla , Riverside , CA,33
7028.0705,1138.0197, North Elsinore , Riverside , CA,33
7549.7581,1375.7918, Owl , Riverside , CA,33
6816.6728,1299.6816, Pepper Corner , Riverside , CA,33
7580.0371,1365.5141, Cabazon , Riverside , CA,33
8193.383,1128.299, Coachella , Riverside , CA,33
6800.8386,1323.2922, Corona , Riverside , CA,33
7040.0155,1116.0759, Lake Elsinore , Riverside , CA,33
7395.3086,1195.519, Hemet , Riverside , CA,33
7033.8998,1463.8466, Highgrove , Riverside , CA,33
7258.0803,1191.0746, Homeland , Riverside , CA,33
8151.7151,1168.5758, Indio , Riverside , CA,33
7249.1897,1286.6282, Lakeview , Riverside , CA,33
8290.0526,1019.6907, Mecca , Riverside , CA,33
7992.8214,1170.2432, Palm Desert , Riverside , CA,33
7821.9849,1278.2948, Palm Springs , Riverside , CA,33
7138.6292,1230.5181, Perris , Riverside , CA,33
7408.642,1231.9071, San Jacinto , Riverside , CA,33
7076.4058,1089.6879, Sedco Hills , Riverside , CA,33
7218.9122,941.6378, Temecula , Riverside , CA,33
7473.9215,1195.7968, Valle Vista , Riverside , CA,33
7282.8037,1154.9647, Winchester , Riverside , CA,33
7010.0119,1330.2379, Woodcrest , Riverside , CA,33
6818.616,1379.1244, Norco , Riverside , CA,33
8403.3901,1126.3526, Cactus City , Riverside , CA,33
6979.1756,1472.1792, Crestmore , Riverside , CA,33
7865.5986,1409.1227, Desert Hot Springs , Riverside , CA,33
7865.3203,1372.7353, Dos Palmas Corners , Riverside , CA,33
8534.2261,878.8623, Durmid , Riverside , CA,33
7311.97,1343.5715, Eden Hot Springs , Riverside , CA,33
7248.91,1429.1256, El Casco , Riverside , CA,33
6844.4516,1288.5708, El Cerrito , Riverside , CA,33
8506.4477,906.6388, Ferrum , Riverside , CA,33
6882.5056,1459.6786, Glen Avon , Riverside , CA,33
6846.3954,1326.0701, Home Gardens , Riverside , CA,33
6850.8381,1440.5122, Mira Loma , Riverside , CA,33
7353.0827,1391.6259, Nicklin , Riverside , CA,33
7824.2085,1370.7911, North Palm Springs , Riverside , CA,33
6827.506,1323.8478, Porphyry , Riverside , CA,33
8536.1711,946.6366, Rancho Dos Palmas , Riverside , CA,33
6933.8963,1459.9569, Sunnyslope , Riverside , CA,33
7976.9883,1268.017, Thousand Palms , Riverside , CA,33
6967.5126,1175.2405, Alberhill , Riverside , CA,33
6887.7871,1231.3498, Arcilla , Riverside , CA,33
6901.674,1390.7914, Arlanza , Riverside , CA,33
7490.8667,1373.57, Banning , Riverside , CA,33
7390.029,1377.4593, Beaumont , Riverside , CA,33
7056.401,1431.6255, Belvedere Heights , Riverside , CA,33
9770.9314,1058.3009, Blythe , Riverside , CA,33
7723.6519,1397.1793, Bonnie Bell , Riverside , CA,33
7070.8464,1394.6819, Box Springs , Riverside , CA,33
7950.8755,1136.6333, Cahuilla Hills , Riverside , CA,33
7038.3448,1428.5699, Canyon Crest Heights , Riverside , CA,33
6964.7318,1381.07, Casa Blanca , Riverside , CA,33
7390.0286,1420.514, Cherry Valley , Riverside , CA,33
9594.5346,1286.9063, Cox , Riverside , CA,33
8383.9445,981.6357, Desert Camp , Riverside , CA,33
7726.4273,1249.4067, Desert View , Riverside , CA,33
8880.0695,1305.5124, Eagle Mountain , Riverside , CA,33
9793.4321,1058.5788, East Blythe , Riverside , CA,33
7148.0743,1219.9627, Ellis , Riverside , CA,33
7669.2035,1206.6301, Fern Valley , Riverside , CA,33
7378.3628,1283.8503, Gilman Hot Springs , Riverside , CA,33
7041.1244,1309.9607, Glen Valley , Riverside , CA,33
8065.8793,1268.2944, Hidden Palms , Riverside , CA,33
7425.0303,1417.4582, Highland Springs , Riverside , CA,33
7648.3695,1188.0196, Idyllwild , Riverside , CA,33
8058.9344,1166.632, Indian Wells , Riverside , CA,33
7283.0813,1214.1296, Juniper Springs , Riverside , CA,33
6870.8398,1368.847, La46, Riverside , CA,33
8057.2675,1111.356, La Quinta , Riverside , CA,33
7023.3484,1086.6321, Lakeland Village , Riverside , CA,33
8111.9917,1246.6285, Macomber Palms , Riverside , CA,33
6948.8976,1405.236, Magnolia Avenue , Riverside , CA,33
8214.2167,1010.8028, Martinez , Riverside , CA,33
9717.3177,1142.1876, Mesaville , Riverside , CA,33
9565.0889,1309.128, Midland , Riverside , CA,33
7620.0388,1368.5694, Mons , Riverside , CA,33
8431.4459,969.6916, Mortmar , Riverside , CA,33
7641.4248,1152.1876, Mountain Center , Riverside , CA,33
7209.1894,1008.5801, Murrieta Hot Springs , Riverside , CA,33
9636.2053,1053.8564, Mesa Verde , Riverside , CA,33
7914.4853,1037.47, Pinyon Pines , Riverside , CA,33
7221.411,1249.4067, Nuevo , Riverside , CA,33
7199.4627,1452.1809, Ordway , Riverside , CA,33
6891.3953,1423.2906, Pedley , Riverside , CA,33
7629.7593,1262.1838, Pine Wood , Riverside , CA,33
8347.8321,1468.8364, Pinto Wye , Riverside , CA,33
7930.0413,1056.636, Pinyon Crest , Riverside , CA,33
6978.8992,1369.4036, Prenda , Riverside , CA,33
8085.6021,1272.183, Pushawalla Palms , Riverside , CA,33
7122.2403,1154.9641, Quail Valley , Riverside , CA,33
7416.9757,1167.7423, Ramona Bowl , Riverside , CA,33
7954.487,1187.7427, Rancho Mirage , Riverside , CA,33
7868.3727,1018.3042, Ribbonwood , Riverside , CA,33
6971.1206,1401.3474, Riverside , Riverside , CA,33
7192.2435,1193.8521, Romoland , Riverside , CA,33
6961.6752,1444.1243, Rubidoux , Riverside , CA,33
7693.093,1221.9075, Saddle Junction , Riverside , CA,33
7435.0308,1029.6921, Sage , Riverside , CA,33
8482.5582,921.9159, Salton , Riverside , CA,33
7865.5973,1320.5153, Salvia , Riverside , CA,33
7438.0872,1247.7399, Soboba Hot Springs , Riverside , CA,33
7170.0204,1157.1865, Sun City , Riverside , CA,33
7123.6263,1388.0157, Sunnymead , Riverside , CA,33
6992.5136,1151.0747, Terra Cotta , Riverside , CA,33
7740.3149,1060.5247, Thomas Mountain , Riverside , CA,33
8186.9936,1016.9139, Valerie , Riverside , CA,33
6867.5082,1258.0158, Weisel , Riverside , CA,33
7087.2398,1046.9113, Wildomar , Riverside , CA,33
8037.8231,1275.2386, Willis Palms , Riverside , CA,33
7897.5404,1054.1362, Alpine Village , Riverside , CA,33
8977.5723,1186.9059, Lake Tamarisk , Riverside , CA,33
7305.3015,1451.9026, Calimesa , Riverside , CA,33
7153.3538,1001.913, Murrieta , Riverside , CA,33
7728.9293,1373.0134, White Water , Riverside , CA,33
7094.1839,1133.0202, Canyon Lake , Riverside , CA,33
6903.8953,1450.2346, Henshaw , Riverside , CA,33
6872.5055,1440.5123, Bly , Riverside , CA,33
7335.3054,1274.9617, Casa Loma , Riverside , CA,33
6881.9539,1210.7947, Temescal , Riverside , CA,33
6842.7821,1469.9558, Stalder , Riverside , CA,33
7294.1932,1189.408, Valley Vista , Riverside , CA,33
9747.0424,1022.1908, Miller Farms , Riverside , CA,33
7208.3526,1410.515, Moonlight Rim , Riverside , CA,33
7159.4613,1406.0709, Serrano Heights , Riverside , CA,33
6913.8959,1436.3461, De Anza Village , Riverside , CA,33
7804.486,1371.9022, Carefree Mobile Village , Riverside , CA,33
8004.7671,1347.7355, Sky Valley Mobile Home Park , Riverside , CA,33
7330.3033,1421.6254, Calimesa Mobile Home Ranch , Riverside , CA,33
7257.5223,1373.5711, Moreno Knolls , Riverside , CA,33
7031.1254,1216.3511, Camelot Hills , Riverside , CA,33
6998.0686,1232.4617, Gavilan Hills , Riverside , CA,33
7083.0717,1214.1292, Good Meadow , Riverside , CA,33
7013.6247,1227.1842, Santa Rosa Ranch Estates , Riverside , CA,33
7071.1258,1281.3503, Mead Valley , Riverside , CA,33
7906.1528,1243.2962, Royal Palms , Riverside , CA,33
7152.7963,1257.7399, Rancho las Perris , Riverside , CA,33
7212.2447,1127.1876, Menifee Lakes , Riverside , CA,33
7880.3188,1239.6854, Mahoney Trailer Park , Riverside , CA,33
7997.5442,1258.5729, Shadow Ridge Creek , Riverside , CA,33
7455.3099,1193.8524, Arroyo Fairways Mobile Home Club , Riverside , CA,33
7449.4764,1168.5757, Lake Crest Estates , Riverside , CA,33
8125.8809,1178.5758, Arabian Gardens Mobile Home Park , Riverside , CA,33
7403.9184,928.029, Butterfield Lake Estates , Riverside , CA,33
7251.1354,910.528, Colina Vista , Riverside , CA,33
7255.5802,929.4164, Country Manor Estates , Riverside , CA,33
7233.9128,947.4711, Lake Village , Riverside , CA,33
7272.2471,887.751, Oak Haven Estates , Riverside , CA,33
7080.8514,938.8586, Santa Margarita Groves , Riverside , CA,33
7280.0254,918.8614, Temecula Ranchos , Riverside , CA,33
7200.3,1053.5787, Antelope Hills , Riverside , CA,33
7051.6833,1010.5232, La Cresta , Riverside , CA,33
7021.1269,970.8019, La Cresta Highlands , Riverside , CA,33
7040.0166,961.0801, Santa Rosa South , Riverside , CA,33
7058.6281,993.0237, Santa Rosa West , Riverside , CA,33
7085.2958,978.302, Sylvan Meadows , Riverside , CA,33
7194.1889,988.5805, Warm Springs Mobile Home Park , Riverside , CA,33
7428.3648,1188.0193, East Hemet , Riverside , CA,33
8051.7121,1188.5758, Palm Desert Country , Riverside , CA,33
9832.6,1055.8011, Blythe Marina Mobile Estates , Riverside , CA,33
7276.9701,1050.8016, Country Road Estates , Riverside , CA,33
7257.5247,1044.6905, Dutch Village , Riverside , CA,33
7386.6963,985.527, Glenoak Hills , Riverside , CA,33
7360.8622,979.1382, Glenoaks Country , Riverside , CA,33
7248.9133,965.8041, Heritage Mobile Home Park , Riverside , CA,33
7346.4175,1053.5798, Indian Oaks , Riverside , CA,33
7391.9746,1054.1355, Oakridge Ranches , Riverside , CA,33
7340.8616,1019.6921, South Park , Riverside , CA,33
7414.7527,1043.3026, Sycamore Hills , Riverside , CA,33
7326.4164,973.3047, Valle de los Caballos , Riverside , CA,33
7410.8638,1065.8018, Sycamore Springs , Riverside , CA,33
8149.2147,1075.8012, Vista Santa Rosa , Riverside , CA,33
7925.8881,1372.1654, Desert Edge , Riverside , CA,33
6803.0947,1411.5783, Eastvale , Riverside , CA,33
2912.8797,5827.0763, Franklin , Sacramento , CA,34
2849.8227,5816.2431, Hood , Sacramento , CA,34
3067.0497,5878.742, Sheldon , Sacramento , CA,34
3056.217,5739.0238, Twin Cities , Sacramento , CA,34
2950.1031,5783.7444, Bruceville , Sacramento , CA,34
3207.887,5784.0231, Clay , Sacramento , CA,34
3110.3843,5849.2986, Dillard , Sacramento , CA,34
2635.1,5528.1956, Emmaton , Sacramento , CA,34
2766.2116,5676.8025, Howard Landing , Sacramento , CA,34
2806.7677,5686.5246, Ryde , Sacramento , CA,34
3275.1099,6075.1259, White Rock , Sacramento , CA,34
2679.5449,5539.0288, Noverd , Sacramento , CA,34
2685.9336,5564.028, Mackenson , Sacramento , CA,34
2846.7658,5967.0721, Sacramento , Sacramento , CA,34
2893.9899,5872.9082, Laguna West , Sacramento , CA,34
2832.0448,5792.9104, Randall , Sacramento , CA,34
3038.9927,6065.1257, Carmichael , Sacramento , CA,34
3095.1052,6092.6251, Fair Oaks , Sacramento , CA,34
2958.4354,5944.0174, Florin , Sacramento , CA,34
3191.2187,6125.9578, Folsom , Sacramento , CA,34
3016.133,6126.7717, Foothill Farms , Sacramento , CA,34
3067.3285,5702.636, Galt , Sacramento , CA,34
2755.6564,5609.8601, Isleton , Sacramento , CA,34
3095.1061,5859.8538, Wilton , Sacramento , CA,34
3165.6626,6082.6255, Alder Creek , Sacramento , CA,34
3037.3257,6156.2344, Antelope , Sacramento , CA,34
3122.6072,5768.1899, Centralia , Sacramento , CA,34
3086.2159,6155.1234, Citrus Heights , Sacramento , CA,34
2798.711,5779.0218, Courtland , Sacramento , CA,34
2865.6554,5909.8514, Freeport , Sacramento , CA,34
3122.8851,5743.7461, Herald , Sacramento , CA,34
2857.8796,5698.469, Locke , Sacramento , CA,34
3296.2216,6061.2374, Malby Crossing , Sacramento , CA,34
3042.6055,5750.1346, Need , Sacramento , CA,34
2995.1025,6133.7349, North Highlands , Sacramento , CA,34
3141.4952,6126.5132, Orangevale , Sacramento , CA,34
3211.4971,6090.1254, Prairie City , Sacramento , CA,34
2826.2121,5725.1346, Vorden , Sacramento , CA,34
3263.443,6022.0718, Walltown , Sacramento , CA,34
2984.2692,6022.0711, Arden Town , Sacramento , CA,34
2887.0441,6134.8458, Bombay , Sacramento , CA,34
2950.1017,5997.3493, Brighton , Sacramento , CA,34
3100.661,6054.5707, Citrus , Sacramento , CA,34
3192.3304,5940.4072, Cosumne , Sacramento , CA,34
2893.9888,6100.6801, Del Paso , Sacramento , CA,34
2947.0458,6084.0139, Del Paso Heights , Sacramento , CA,34
2918.7119,6031.2373, Elvas , Sacramento , CA,34
2904.5444,6161.7897, Elverta , Sacramento , CA,34
2925.1011,5972.9054, Fruitridge Manor , Sacramento , CA,34
2892.3222,6059.0143, Gardenland , Sacramento , CA,34
2934.8233,6075.403, Hagginwood , Sacramento , CA,34
3293.1662,5932.0743, Live Oak , Sacramento , CA,34
2995.1029,6002.0717, Manlove , Sacramento , CA,34
3070.3826,6014.5716, Mather Field , Sacramento , CA,34
2909.8227,6054.0145, North34, Sacramento , CA,34
2896.2113,5999.2936, Oak Park , Sacramento , CA,34
2903.4353,5779.5777, Point Pleasant , Sacramento , CA,34
3064.549,6037.071, Rancho Cordova , Sacramento , CA,34
2918.7116,6139.0125, Rio Linda , Sacramento , CA,34
2920.6561,6109.291, Robla , Sacramento , CA,34
2872.8774,6029.5706, Sacramento , Sacramento , CA,34
3173.441,5943.7404, Sloughhouse , Sacramento , CA,34
2930.3788,6052.9035, Swanston , Sacramento , CA,34
2966.4908,6065.9589, Town and Country Village , Sacramento , CA,34
3123.1625,5828.466, Walmort , Sacramento , CA,34
3032.6039,5976.7947, Walsh Station , Sacramento , CA,34
2984.185,6058.4507, Arcade , Sacramento , CA,34
3043.9943,5775.1338, Hicksville , Sacramento , CA,34
2878.7109,6005.6823, Highland Park , Sacramento , CA,34
3011.4917,6170.1229, Sabre City , Sacramento , CA,34
3272.6101,5949.8514, Rancho Murieta , Sacramento , CA,34
2987.8811,5875.4085, Camden , Sacramento , CA,34
3048.1602,5904.2968, Coffing , Sacramento , CA,34
3005.1038,5867.0755, Fallbrook , Sacramento , CA,34
3120.6614,6074.2924, Gold River , Sacramento , CA,34
2943.4356,5869.0196, Laguna , Sacramento , CA,34
3010.381,6014.8491, La Riviera , Sacramento , CA,34
2911.912,5958.2967, South34, Sacramento , CA,34
3020.36,5912.4867, Vineyard , Sacramento , CA,34
3181.717,6077.4387, Glenborough , Sacramento , CA,34
2966.7863,4317.3968, Cottage Corners , San Benito , CA,35
2956.7866,4388.5045, Dunneville , San Benito , CA,35
3450.7034,4057.1212, Llanada , San Benito , CA,35
3533.7626,4044.8979, Panoche , San Benito , CA,35
3222.0792,3978.7952, Pinnacles , San Benito , CA,35
2724.2759,4336.5633, Aromas , San Benito , CA,35
2915.9507,4347.9511, Hudner , San Benito , CA,35
2735.6652,4354.8959, Logan , San Benito , CA,35
2874.0035,4285.7321, Morse , San Benito , CA,35
3088.7361,4176.5695, Paicines , San Benito , CA,35
3285.4168,3957.6841, San Benito , San Benito , CA,35
2829.2796,4293.5095, San Juan Bautista , San Benito , CA,35
3046.234,4237.956, Tres Pinos , San Benito , CA,35
3364.5887,3828.2403, Bitterwater , San Benito , CA,35
3692.9391,3864.8994, Idria , San Benito , CA,35
2945.6738,4298.7867, Mission Oaks Mobile Home Community , San Benito , CA,35
3001.5097,4260.4551, Ridgemark , San Benito , CA,35
8622.8359,2005.7708, Amboy , San Bernardino , CA,36
6971.9419,3195.1756, Argus , San Bernardino , CA,36
8292.8199,2712.9801, Baker , San Bernardino , CA,36
7160.2888,2072.1578, Bell Mountain , San Bernardino , CA,36
8854.5108,1967.996, Cadiz , San Bernardino , CA,36
8822.565,2009.384, Chambless , San Bernardino , CA,36
7195.5684,1919.3864, Cotners Corner , San Bernardino , CA,36
10151.4946,1662.4587, Cross Roads , San Bernardino , CA,36
7479.185,2311.3174, Daggett , San Bernardino , CA,36
7259.7429,1479.1241, Dunlap Acres , San Bernardino , CA,36
7928.3723,1688.5585, Flamingo Heights , San Bernardino , CA,36
9304.5229,2367.1633, Goffs , San Bernardino , CA,36
7453.3517,2745.1924, Goldstone , San Bernardino , CA,36
8059.2103,1626.3365, Hidden River , San Bernardino , CA,36
7168.0646,2382.7012, Hinkley , San Bernardino , CA,36
7173.8991,2263.539, Hodge , San Bernardino , CA,36
9056.7334,2788.542, Ivanpah , San Bernardino , CA,36
7186.955,2278.2607, Johnstons Corner , San Bernardino , CA,36
8713.6698,2460.4871, Kelso , San Bernardino , CA,36
7974.2067,1714.1127, Landers , San Bernardino , CA,36
8207.2653,2169.0991, Ludlow , San Bernardino , CA,36
7895.8632,2480.7599, Midway , San Bernardino , CA,36
7008.6193,1954.3834, Mountain View , San Bernardino , CA,36
9095.0672,2914.6519, Nipton , San Bernardino , CA,36
7033.0636,2046.88, Oro Grande , San Bernardino , CA,36
7003.8868,3233.7858, Pioneer Point , San Bernardino , CA,36
7871.1507,1604.6724, Pioneertown , San Bernardino , CA,36
9517.5852,1531.6239, Rice , San Bernardino , CA,36
8276.9957,1583.2795, Smoke Tree , San Bernardino , CA,36
8120.0453,1611.8919, Sunfair , San Bernardino , CA,36
8313.108,1598.2787, The Plaza , San Bernardino , CA,36
6994.4424,3210.7309, Trona , San Bernardino , CA,36
8891.1709,2910.2042, Wheaton Springs , San Bernardino , CA,36
7546.9643,2352.9836, Yermo , San Bernardino , CA,36
6677.4994,1525.5091, Montclair , San Bernardino , CA,36
7987.5328,2484.3711, Afton , San Bernardino , CA,36
9542.8618,2390.7773, Arrowhead Junction , San Bernardino , CA,36
8339.7672,2490.7612, Balch , San Bernardino , CA,36
8173.9292,2321.8743, Broadwell , San Bernardino , CA,36
7021.6738,2122.7101, Bryman , San Bernardino , CA,36
9956.2106,1576.9034, Calzona , San Bernardino , CA,36
8093.9248,2547.9811, Cronese Valley , San Bernardino , CA,36
8201.7067,2495.2048, Crucero , San Bernardino , CA,36
9019.2387,2083.5527, Danby , San Bernardino , CA,36
10066.2142,1612.7368, Earp , San Bernardino , CA,36
6736.1095,2050.2119, El Mirage , San Bernardino , CA,36
6790.5524,2639.6343, Fremont , San Bernardino , CA,36
8497.5514,2431.5963, Glasgow , San Bernardino , CA,36
7914.7526,2251.8759, Hector , San Bernardino , CA,36
9574.8069,2388, Ibis , San Bernardino , CA,36
8917.8403,2719.0965, Joshua , San Bernardino , CA,36
8560.6095,2414.3748, Kerens , San Bernardino , CA,36
9600.3634,2348.5565, Klinefelter , San Bernardino , CA,36
6898.6119,2368.8114, Kramer Hills , San Bernardino , CA,36
8053.9258,2175.766, Lavic , San Bernardino , CA,36
7060.8422,2006.0487, Leon , San Bernardino , CA,36
7025.0088,1815.2225, Lugo , San Bernardino , CA,36
7773.0817,2429.9273, Manix , San Bernardino , CA,36
9197.0203,1724.6737, Milligan , San Bernardino , CA,36
9102.8457,2837.4308, Moore , San Bernardino , CA,36
8572.0048,1570.5014, Old Dale , San Bernardino , CA,36
8011.979,2207.7098, Pisgah , San Bernardino , CA,36
8215.3221,2112.9891, Ragtown , San Bernardino , CA,36
8178.092,3000.7509, Renoville , San Bernardino , CA,36
8424.4929,2463.2621, Sands , San Bernardino , CA,36
6868.3285,3149.3427, Skytop , San Bernardino , CA,36
6915.8324,2996.8469, Spangler , San Bernardino , CA,36
8145.0332,3189.634, Sperry , San Bernardino , CA,36
8242.5378,3033.5285, Valjean , San Bernardino , CA,36
7136.4034,1496.3461, Bryn Mawr , San Bernardino , CA,36
